time,ax,ay,az,yaw,gps_lon,gps_lat,
66.4350000000021,1.0389,2.19384,10.4619,368.7248,0,0,458.7248
66.4780000000021,1.4854,1.7369,10.5002,368.3913,0,0,458.3913
66.5210000000021,0.7456,1.04951,8.6926,368.0391,0,0,458.0391
66.5640000000021,0.4355,-0.91388,6.879,367.7028,0,0,457.7028
66.6070000000021,1.1394,-0.05797,9.0769,367.3607,0,0,457.3607
66.6500000000021,0.7025,2.17008,13.0656,367.0121,0,0,457.0121
66.6930000000021,-0.3198,0.8085,13.5828,370.8241,0,0,460.8241
66.7360000000021,-0.8717,1.40635,8.9943,370.4495,0,0,460.4495
66.7790000000021,0.5098,5.58591,6.897,370.0391,0,0,460.0391
66.8220000000021,1.2927,3.29593,9.3175,369.7028,0,0,459.7028
66.8650000000021,-0.0888,0.66759,10.3075,369.3607,0,0,459.3607
66.9080000000021,-1.3757,0.81906,9.9448,369.0121,0,0,459.0121
66.9510000000021,-1.086,-0.96261,9.0182,372.8241,0,0,462.8241
66.9940000000021,-0.5162,-0.67815,9.2397,368.7028,0,0,458.7028
67.0370000000021,0.4236,0.79794,10.9934,368.3607,0,0,458.3607
67.0800000000021,-0.0792,1.16006,11.9691,368.0121,0,0,458.0121
67.1230000000021,-0.3378,-0.19756,10.7253,371.8241,0,0,461.8241
67.1660000000021,-0.2983,-1.03631,9.9316,371.4495,0,0,461.4495
67.2090000000021,-0.1666,-2.54936,10.4188,371.0739,0,0,461.0739
67.2520000000021,-0.7592,-3.02203,10.6307,370.7248,0,0,460.7248
67.2950000000021,-1.1207,-2.24257,10.0717,370.3913,0,0,460.3913
67.3380000000021,-0.2923,-2.53616,9.1631,370.0391,0,0,460.0391
67.3810000000021,0.6103,-2.00024,8.5717,369.7028,0,0,459.7028
67.4240000000021,0.8234,-0.41481,9.8466,369.3607,0,0,459.3607
67.4670000000021,0.748,0.05665,11.0724,369.0121,0,0,459.0121
67.5100000000021,0.5636,0.30547,10.8366,372.8241,0,0,462.8241
67.5530000000021,0.6247,0.41877,9.7676,372.4495,0,0,462.4495
67.5960000000021,0.5217,-0.19096,9.1296,370.8241,0,0,460.8241
67.6390000000021,0.4918,-0.4741,8.8542,370.4495,0,0,460.4495
67.6820000000021,0.7504,0.24101,9.8801,370.0739,0,0,460.0739
67.7250000000021,0.7228,-0.66363,10.3638,369.7248,0,0,459.7248
67.7680000000021,0.4978,0.42273,9.9472,369.3913,0,0,459.3913
67.8110000000021,0.3362,0.29106,10.1184,369.0391,0,0,459.0391
67.8540000000021,0.3218,0.82698,10.2692,371.3913,0,0,461.3913
67.8970000000021,-0.0397,0.50699,9.7927,371.0391,0,0,461.0391
67.9400000000021,0.25,0.52283,8.8243,370.7028,0,0,460.7028
67.9830000000021,0.3577,0.00528,8.3431,370.3607,80.2101568,12.94757429,460.3607
68.0260000000021,0.2655,-1.86857,8.7968,370.0121,0,0,460.0121
68.0690000000021,-0.7101,-3.09452,9.5713,373.8241,0,0,463.8241
68.1120000000021,-0.6718,-2.52428,11.0162,373.4495,0,0,463.4495
68.1550000000021,-0.248,-3.3407,11.3729,371.8241,0,0,461.8241
68.1980000000021,0.6726,-2.79554,11.1634,371.4495,0,0,461.4495
68.2410000000021,0.3649,-2.98386,9.533,371.0739,0,0,461.0739
68.2840000000021,0.1363,-2.49535,9.0649,370.7248,0,0,460.7248
68.3270000000021,0.8928,-0.40953,10.4799,371.4495,0,0,461.4495
68.3700000000021,-0.0924,-1.21671,10.5445,371.0739,0,0,461.0739
68.4130000000021,0.2512,-0.83226,8.0988,370.7248,0,0,460.7248
68.4560000000021,0.572,1.15225,7.808,370.3913,0,0,460.3913
68.4990000000021,0.6283,-1.56442,9.1499,370.0391,0,0,460.0391
68.5420000000021,0.2117,-0.95601,9.9807,371.0121,0,0,461.0121
68.5850000000021,-0.3498,-1.21539,10.6211,374.8241,0,0,464.8241
68.6280000000021,-0.582,-4.11631,10.0717,374.4495,0,0,464.4495
68.6710000000021,0.3374,-0.99946,10.5194,372.8241,0,0,462.8241
68.7140000000021,0.4319,-2.38865,11.8697,372.4495,0,0,462.4495
68.7570000000021,-0.497,-3.71998,10.6918,372.0739,0,0,462.0739
68.8000000000021,0.0716,-1.7369,10.2321,371.7248,0,0,461.7248
68.8430000000021,-0.2229,-3.36446,9.4264,372.4495,0,0,462.4495
68.8860000000021,-0.4479,-2.29383,9.4564,372.0739,0,0,462.0739
68.9290000000021,-0.327,-2.37028,9.5426,371.7248,0,0,461.7248
68.9720000000021,-0.503,-3.70546,7.4069,371.3913,0,0,461.3913
69.0150000000021,-0.1498,-0.67287,8.531,371.0391,0,0,461.0391
69.0580000000021,0.159,-2.1648,10.6774,372.0121,0,0,462.0121
69.1010000000021,-0.2265,-3.02203,10.3853,375.8241,0,0,465.8241
69.1440000000021,1.0185,0.76241,12.5509,361.1298,0,0,451.1298
69.1870000000021,0.3781,-1.40239,13.0034,357.4276,0,0,447.4276
69.2300000000021,0.0249,-1.15753,9.6814,352.279,80.21018532,12.94771213,442.279
69.2730000000021,0.651,-0.93093,8.2856,340.91,0,0,430.91
69.3160000000021,0.8114,-2.86143,8.2389,333.8531,0,0,423.8531
69.3590000000021,0.3158,-3.15513,9.5581,310.6425,0,0,400.6425
69.4020000000021,0.2464,-2.37688,11.5297,294.3874,0,0,384.3874
69.4450000000021,-0.5928,-2.51119,11.1299,280.3518,0,0,370.3518
69.4880000000021,-0.0864,-1.68553,11.3621,276.2636,0,0,366.2636
69.5310000000021,0.1063,-0.41349,11.1467,272.249,0,0,362.249
69.5740000000021,0.8078,-0.45694,9.7042,270.4269,0,0,360.4269
69.6170000000021,0.1782,1.61315,7.3411,265.216,0,0,355.216
69.6600000000021,0.4415,3.47765,6.873,257.328,0,0,347.328
69.7030000000021,-0.1091,4.45874,10.0382,252.3942,0,0,342.3942
69.7460000000021,-1.469,1.37346,10.0513,246.9548,0,0,336.9548
69.7890000000021,-0.4,0.77033,9.1679,243.3487,0,0,333.3487
69.8320000000021,1.41,1.78299,10.0585,240.237,0,0,330.237
69.8750000000021,0.9299,-0.21065,10.7097,235.3893,0,0,325.3893
69.9180000000021,0.1578,-1.00078,9.8634,232.4289,0,0,322.4289
69.9610000000021,0.5421,-0.50831,9.6647,229.4732,0,0,319.4732
70.0040000000021,0.6654,-0.02893,10.4727,225.3817,0,0,315.3817
70.0470000000021,0.3541,-1.90014,10.5206,225.1827,0,0,315.1827
70.090000000002,0.3649,-0.28842,10.1555,220.3791,0,0,310.3791
70.1330000000021,0.7097,0.33979,9.4935,216.6589,0,0,306.6589
70.176000000002,0.1638,-1.3497,8.0282,216.3523,0,0,306.3523
70.2190000000021,0.8414,2.02257,10.3314,215.3423,0,0,305.3423
70.262000000002,1.4938,-1.08636,12.837,215.4519,0,0,305.4519
70.3050000000021,0.76,-4.40737,9.5641,214.4524,0,0,304.4524
70.3480000000021,1.3082,0.51491,10.2034,214.8653,0,0,304.8653
70.3910000000021,1.3154,-3.74638,11.8422,213.5633,0,0,303.5633
70.4340000000021,0.894,-1.64076,9.6299,213.5432,0,0,303.5432
70.4770000000021,1.0927,0.07898,9.1786,212.4253,0,0,302.4253
70.5200000000021,0.7181,-2.69159,7.6104,211.7642,0,0,301.7642
70.563000000002,1.173,-1.3563,6.8718,211.1872,0,0,301.1872
70.6060000000021,0.8916,-0.14883,9.6371,210.2387,0,0,300.2387
70.649000000002,0.1387,-2.87199,8.3107,215.8653,0,0,305.8653
70.692000000002,0.323,-1.18646,7.5135,214.5633,0,0,304.5633
70.735000000002,-0.0505,-0.25938,9.9029,214.5432,0,0,304.5432
70.778000000002,0.5337,-1.14037,10.9132,213.4253,0,0,303.4253
70.821000000002,-0.4659,-2.56773,8.5825,212.7642,0,0,302.7642
70.864000000002,1.0485,2.8996,12.0648,212.1872,0,0,302.1872
70.907000000002,0.2237,-1.31417,12.6849,211.2387,0,0,301.2387
70.950000000002,-0.0301,-0.72292,10.6559,209.2189,0,0,299.2189
70.993000000002,0.3386,1.26808,11.2041,209.2463,80.21004902,12.94760392,299.2463
71.036000000002,0.2177,-2.62306,12.5078,208.2739,0,0,298.2739
71.079000000002,-0.4671,0.06061,14.0329,210.7408,0,0,300.7408
71.122000000002,-0.3402,-2.44662,11.4627,210.1472,0,0,300.1472
71.165000000002,0.6462,-2.11739,7.6356,209.5128,0,0,299.5128
71.208000000002,0.1159,-1.69213,6.0877,208.8471,0,0,298.8471
71.251000000002,1.8685,-0.19888,8.8806,208.2267,0,0,298.2267
71.294000000002,0.1375,-2.08582,9.0565,207.5373,0,0,297.5373
71.337000000002,-0.0182,0.16588,7.5003,206.8804,0,0,296.8804
71.380000000002,-0.479,-0.97185,6.7856,206.2041,0,0,296.2041
71.423000000002,0.3338,-2.04369,7.4728,205.5467,0,0,295.5467
71.466000000002,0.8856,-1.03499,10.5254,204.9253,0,0,294.9253
71.509000000002,-0.3366,-1.23651,11.24,204.3204,0,0,294.3204
71.552000000002,-0.1151,-0.0935,14.1705,203.7663,0,0,293.7663
71.595000000002,-0.5628,-3.40923,12.2552,203.2174,0,0,293.2174
71.638000000002,-1.0584,-2.12531,8.0701,202.7176,0,0,292.7176
71.681000000002,0.9216,0.09482,10.9839,202.2833,0,0,292.2833
71.724000000002,-0.2803,-1.58015,9.339,201.8647,0,0,291.8647
71.767000000002,-0.1403,-1.52614,6.2876,201.4872,0,0,291.4872
71.810000000002,0.5086,-0.14619,5.3168,201.1622,0,0,291.1622
71.853000000002,1.2783,3.29989,9.9472,200.8756,0,0,290.8756
71.896000000002,0.0884,-3.25248,9.5773,200.6339,0,0,290.6339
71.939000000002,0.4511,-2.77981,7.4249,200.4552,0,0,290.4552
71.982000000002,0.4738,1.32473,12.6981,200.3846,0,0,290.3846
72.025000000002,0.4044,-3.31837,16.8497,200.3236,0,0,290.3236
72.068000000002,-0.2576,-2.05689,12.4659,200.3405,0,0,290.3405
72.111000000002,1.3286,-1.75791,6.8575,200.4327,0,0,290.4327
72.154000000002,0.5062,1.43528,8.7525,200.5996,0,0,290.5996
72.197000000002,0.4343,-2.1648,10.0441,200.7973,0,0,290.7973
72.240000000002,0.2296,-0.03553,7.8211,201.0907,0,0,291.0907
72.283000000002,0.5912,0.1936,8.5525,201.4523,0,0,291.4523
72.326000000002,0.262,-0.81246,6.4876,201.8569,0,0,291.8569
72.369000000002,1.2783,0.13035,10.1662,202.3388,0,0,292.3388
72.412000000002,-0.0146,-2.45718,9.0517,202.7829,0,0,292.7829
72.455000000002,1.0066,-0.27918,12.2719,203.3157,0,0,293.3157
72.498000000002,1.2065,0.05137,13.7839,203.8827,0,0,293.8827
72.541000000002,0.6067,-2.48611,11.6147,204.4316,0,0,294.4316
72.584000000002,-0.1594,-0.03025,11.4795,204.9981,0,0,294.9981
72.627000000002,-1.2284,-3.45928,8.4149,205.5373,0,0,295.5373
72.670000000002,0.3781,1.40239,10.1076,206.0806,0,0,296.0806
72.713000000002,-0.1439,-2.71656,10.5733,206.5197,0,0,296.5197
72.756000000002,-0.1798,0.45298,10.9527,206.9346,0,0,296.9346
72.799000000002,0.0501,-1.2826,9.3977,207.2803,0,0,297.2803
72.842000000002,1.0856,1.61183,9.9556,207.5849,0,0,297.5849
