time,ax,ay,az,yaw,acc,velo,dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.796,-0.3405,-0.14762,12.9931,-0.1273,1.2094,12.9476,202.8288,-0.158769958207523,-4.78433591189632,18083.84659916,,,,,,,,,,,,,41.7959999999997,-0.5952,-0.85195,9.7485,0.5488,-0.6376,9.7658,183.747,-0.136606584711379,175.684061237423,59259.4139265402,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.839,-0.058,-2.73119,12.7178,-1.2991,3.2349,12.4865,203.0036,-0.673253966566019,-6.60088017969288,18077.2457189803,,,,,,,,,,,,,41.8389999999997,0.1303,-0.65714,8.6998,-0.1644,-0.4814,8.7106,183.8452,-0.240713267769103,176.344620766944,59435.7585473072,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.882,-0.137,-1.31175,9.9967,-0.6034,1.7515,9.9016,203.1861,-0.800953173252815,-8.54512365417623,18068.7005953261,,,,,,,,,,,,,41.8819999999997,-0.8597,-0.43065,9.8215,0.7469,-0.1801,9.8416,183.9307,-0.278700614215283,176.967192950018,59612.7257402572,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.925,-0.125,-1.81082,6.5551,-0.7098,1.9525,6.4358,203.3816,-1.00292653860225,-10.691340494009,18058.0092548321,,,,,,,,,,,,,41.9249999999997,-1.5971,-0.96525,9.8837,1.4122,-0.5686,9.9392,184.0169,-0.416010491372226,177.452455255935,59790.1781955131,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.968,0.4364,0.52393,6.1576,-0.3455,-0.2234,6.1807,203.5776,-0.697555230881802,-12.5321860261214,18045.477068806,,,,,,,,,,,,,41.9679999999997,-0.4683,-0.67023,9.017,0.2672,-0.3685,9.0426,184.1173,-0.466854393097781,177.886873660126,59968.0650691732,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.011,0.4436,-0.03707,8.7182,-0.569,0.3702,8.7074,203.7656,-0.565458184705441,-14.2409345120573,18031.236134294,,,,,,,,,,,,,42.0109999999997,0.748,-0.32659,9.1667,-0.905,-0.1325,9.1608,184.2191,-0.438801514478225,178.349344942937,60146.4144141162,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.054,0.2604,-0.69014,11.3674,-0.6398,1.0614,11.3256,203.9555,-0.590394547764353,-15.9746193610522,18015.2615149329,,,,,,,,,,,,,42.0539999999997,0.0237,0.00528,10.0824,-0.2062,0.2233,10.0828,184.3386,-0.34998521158258,178.900632528644,60325.3150466448,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.097,0.2401,-0.74415,11.4716,-0.6007,1.039,11.4368,204.1509,-0.621145638211483,-17.7390553004943,17997.5224596324,,,,,,,,,,,,,42.0969999999997,0.8402,-0.05005,9.764,-0.9413,0.0947,9.7592,184.4916,-0.289998169266064,179.511907156667,60504.8269538015,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.14,0.1587,0.26587,8.7769,-0.1174,0.1052,8.7845,204.3511,-0.443742510569186,-19.326088112294,17978.1963715201,,,,,,,,,,,,,42.1399999999997,0.6079,0.24101,9.685,-0.6803,0.3464,9.6812,184.667,-0.183796535412851,180.229383418543,60685.05633722,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.183,0.1718,0.94006,8.9074,0.1168,-0.4203,8.9436,204.559,-0.166982008455349,-20.6363604219799,17957.5600110981,,,,,,,,,,,,,42.1829999999997,0.4224,1.3629,10.0513,-0.5437,1.2851,10.0446,184.8611,0.125542771669719,181.256198987502,60866.3125362075,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.226,0.2281,1.39304,10.1021,0.2143,-0.7072,10.1618,204.7669,0.145022393235721,-21.6346283299747,17935.9253827682,,,,,,,,,,,,,42.2259999999997,0.2548,-0.31999,9.2337,-0.2306,-0.2153,9.2409,185.0684,0.036436217335775,182.193908002127,61048.5064442097,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.269,0.4591,0.22891,11.3566,-0.423,0.2044,11.3636,204.9985,0.161799914588577,-22.6161187166167,17913.3092640515,,,,,,,,,,,,,42.2689999999997,0.7731,-0.74404,9.4695,-0.6629,-0.5999,9.4876,185.2816,-0.11965902613138,182.975521773285,61231.4819659829,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.312,0.422,0.17765,10.8886,-0.378,0.2211,10.8945,205.2457,0.164969931670861,-23.5944390861763,17889.7148249654,,,,,,,,,,,,,42.3119999999997,-0.2432,0.38192,10.5002,0.2423,0.4918,10.4996,185.4958,-0.019343220905104,183.85745134967,61415.3394173326,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.355,-0.0831,0.60555,9.7549,0.2343,0.0287,9.7727,205.5089,0.253085945336689,-24.4846434420702,17865.2301815233,,,,,,,,,,,,,42.3549999999997,-0.3629,0.57409,10.3219,0.3157,0.6314,10.3223,185.7255,0.099343423275917,184.858067570235,61600.1974849029,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.398,-0.0736,0.55154,7.6037,0.2054,-0.0341,7.6215,205.7734,0.312776756269351,-25.3151569870314,17839.9150245363,,,,,,,,,,,,,42.3979999999997,0.906,-0.15411,9.8777,-0.8204,-0.1488,9.8899,185.9545,0.048652738620734,185.807993106145,61786.005478009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.441,0.3634,0.55286,8.8248,-0.1846,-0.1535,8.8476,206.0472,0.360793405015481,-26.0976538832464,17813.817370653,,,,,,,,,,,,,42.4409999999997,0.4667,1.62492,11.9379,-0.5001,1.4157,11.9499,186.1812,0.363906190896587,187.073172094331,61973.0786501033,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.484,0.3873,-0.80212,10.3092,-0.7112,0.9432,10.2795,206.3293,0.128210724012385,-27.1127334604646,17786.7046371926,,,,,,,,,,,,,42.4839999999997,-1.0872,-0.31867,12.2648,1.1587,-0.1601,12.2666,186.4124,0.22739095271727,188.201835844337,62161.2804859477,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.527,0.4939,-0.28721,12.0641,-0.5638,0.5129,12.0589,206.6055,0.045126579209908,-28.2108971824852,17758.4937400101,,,,,,,,,,,,,42.5269999999997,-0.6814,-1.93831,10.9456,0.8516,-1.5468,10.9715,186.6444,-0.205749237826184,188.8973594038,62350.1778453515,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.57,0.4987,0.63195,11.0897,-0.1769,-0.2572,11.1168,206.8692,0.162491263367926,-29.1916962203478,17729.3020437897,,,,,,,,,,,,,42.5699999999997,0.2727,-0.13431,9.8358,-0.2657,-0.0389,9.8415,186.8577,-0.191461390260948,189.607170810828,62539.7850161623,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.613,0.4208,-0.84029,11.7062,-0.6668,0.9236,11.689,207.1281,-0.038064989305659,-30.373051510884,17698.9289922788,,,,,,,,,,,,,42.6129999999997,0.4152,-0.32659,9.509,-0.3599,-0.2177,9.5181,187.0592,-0.218487112208758,190.289956495909,62730.0749726582,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.656,0.1994,1.19416,9.154,0.3401,-0.6623,9.1946,207.3671,0.208380008555473,-31.3079618035591,17667.6210304753,,,,,,,,,,,,,42.6559999999997,-0.5557,-0.63998,8.3862,0.5908,-0.3653,8.4001,187.2506,-0.302785689767006,190.888443603431,62920.9634162616,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.699,0.3191,0.55682,6.1792,-0.0339,-0.3061,6.2035,207.6025,0.278068006844378,-32.1731840979453,17635.4478463773,,,,,,,,,,,,,42.6989999999997,0.5301,0.10802,7.9289,-0.5333,0.1509,7.9317,187.4263,-0.220624551813605,191.569091848907,63112.5325081105,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.742,0.2748,0.60819,5.9194,0.028,-0.314,5.9461,207.8285,0.344092405475503,-32.9723819937003,17602.4754643836,,,,,,,,,,,,,42.7419999999997,0.9204,0.22517,8.1539,-0.8697,0.1926,8.1637,187.5955,-0.131465641450884,192.338899004745,63304.8714071153,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.785,0.0809,0.59367,8.3687,0.1886,-0.0789,8.388,208.0432,0.394007924380402,-33.7216643705504,17568.7538000131,,,,,,,,,,,,,42.7849999999997,0.8318,0.89408,9.7078,-0.7877,0.7676,9.7198,187.7586,0.073643486839293,193.313815288874,63498.1852224042,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.828,0.0665,1.8249,9.4365,0.6854,-0.9283,9.5163,208.2387,0.680186339504322,-34.1847683322766,17534.5690316808,,,,,,,,,,,,,42.8279999999997,-0.2588,0.55308,10.3003,0.3212,0.5706,10.3,187.9222,0.169530789471434,194.384618875635,63692.5698412798,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.871,-0.1981,-0.31889,11.3926,-0.0138,0.9571,11.3633,208.4347,0.480371071603457,-34.8476875619037,17499.7213441189,,,,,,,,,,,,,42.8709999999997,0.4272,1.71314,10.6092,-0.4683,1.4151,10.6325,188.1048,0.478252631577147,195.764144304501,63888.3339855843,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.914,-0.3944,-0.95876,13.8011,-0.1247,1.5713,13.7509,208.6085,0.192544857282766,-35.7984330058515,17463.9229111131,,,,,,,,,,,,,42.9139999999997,-0.0325,-0.0198,9.9615,0.1857,-0.0702,9.9645,188.2963,0.378642105261718,197.044059207052,64085.3780447913,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.957,-0.3968,-0.3267,11.541,0.1476,0.9019,11.5211,208.7436,0.088695885826213,-36.8530274212558,17427.0698836918,,,,,,,,,,,,,42.9569999999997,-0.2037,-0.44506,9.8981,0.3856,-0.3934,9.898,188.8733,0.213901684209374,198.159233688551,64283.5372784799,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,-0.4494,-0.76923,10.0817,0.0049,1.138,10.0566,208.856,-0.08288929133903,-38.0792070138254,17388.990676678,,,,,,,,,,,,,42.9999999999997,0.2608,-0.6347,9.0422,-0.053,-0.5882,9.0494,189.0715,0.0441813473675,199.104687833207,64482.6419663131,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.043,-0.2591,-0.92323,10.9018,-0.2182,1.1093,10.8838,208.9213,-0.250957433071224,-39.4734547481271,17349.5172219298,,,,,,,,,,,,,43.0429999999997,0.7983,0.15675,8.6675,-0.6528,0.0304,8.685,189.3107,0.066695077894,200.072655708391,64682.7146220215,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.086,-0.1418,0.24871,9.9249,0.1846,0.0904,9.9312,208.9322,-0.151023946456979,-40.7677689958147,17308.749452934,,,,,,,,,,,,,43.0859999999997,0.414,-0.2607,8.5466,-0.1962,-0.2631,8.5577,189.5885,0.0012160623152,200.975144567995,64883.6897665895,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.129,0.0976,-0.27412,8.3627,-0.2296,0.3313,8.3613,208.8849,-0.175643157165583,-42.0867024542108,17266.6627504798,,,,,,,,,,,,,43.1289999999997,0.1674,-0.15015,9.442,0.0481,-0.1106,9.4483,189.9022,-0.02905715014784,201.847360215136,65085.5371268046,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.172,0.0833,0.66748,7.7462,0.1851,-0.3936,7.762,208.8093,-0.007018525732467,-43.2370112811738,17223.4257391986,,,,,,,,,,,,,43.1719999999997,-0.2827,0.08426,9.9388,0.4342,0.1691,9.937,190.2227,-0.006393720118272,202.742239292307,65288.2793660969,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.215,0.0737,0.54109,7.4086,0.1305,-0.2751,7.4226,208.6661,0.102603179414027,-44.2776984029903,17179.1480407957,,,,,,,,,,,,,43.2149999999997,-0.0062,0.38456,10.1447,0.1081,0.363,10.1486,190.5729,0.071797023905382,203.715309113502,65491.9946752104,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.258,-0.1789,-0.71918,9.634,-0.1899,0.8458,9.6236,208.4608,-0.061753456468779,-45.4827421606896,17133.665298635,,,,,,,,,,,,,43.2579999999997,0.4667,-0.06193,9.6036,-0.2688,-0.1174,9.6153,190.9285,0.045051619124306,204.661633529916,65696.6563087403,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.301,-0.2998,-0.14762,10.9592,0.1518,0.4372,10.9597,208.2045,-0.078926765175023,-46.7049592270952,17086.9603394079,,,,,,,,,,,,,43.3009999999997,0.2859,-0.57409,9.5773,0.002,-0.5015,9.5873,191.2775,-0.078776704700555,205.484129622504,65902.1404383629,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.344,-0.1119,-0.04103,9.9943,0.0339,0.2295,9.9972,208.2117,-0.071347412140018,-47.9195969404657,17039.0407424674,,,,,,,,,,,,,43.3439999999997,-0.2911,1.72238,11.4902,0.189,1.5535,11.4996,191.2835,0.281454636239556,206.666857056033,66108.8072954189,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.387,0.1264,0.45408,11.0849,0.028,-0.2467,11.0959,207.8689,0.033738070287985,-49.0291491714083,16990.011593296,,,,,,,,,,,,,43.3869999999997,-1.7073,-0.16588,10.8522,1.7715,0.1507,10.8472,191.6313,0.191987708991645,207.760117562314,66316.5674129812,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43,-0.0556,-0.94039,12.6363,-0.377,0.9165,12.6327,207.4762,-0.161087543769612,-50.3335270164084,16939.6780662796,,,,,,,,,,,,,43.4299999999997,-0.1774,-1.44452,9.6275,0.4681,-1.1984,9.6375,191.9576,-0.135313832806684,208.526076526797,66525.093489508,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.473,-0.0041,0.6424,12.4424,0.2217,-0.3607,12.455,207.0466,-0.000390035015689,-51.4772073526546,16888.2008589269,,,,,,,,,,,,,43.4729999999997,1.0209,-1.33529,9.2133,-0.67,-1.2615,9.2436,192.2551,-0.375309066245347,209.052040257841,66734.1455297658,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.516,0.0114,-0.10549,11.5697,-0.0906,0.2127,11.5735,206.576,-0.021410028012552,-52.6419076818977,16835.558951245,,,,,,,,,,,,,43.5159999999997,-1.3218,1.24443,11.088,1.0557,1.4527,11.0845,192.532,-0.051361252996278,209.901951802134,66944.047481568,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.559,-0.1969,-0.03707,11.8355,0.1157,0.235,11.84,206.1065,-0.024542022410041,-53.8097400055383,16781.7492112395,,,,,,,,,,,,,43.5589999999997,-1.736,-2.40713,10.1998,2.1825,-1.6905,10.2136,192.8001,-0.522515002397022,210.280709597026,67154.328191165,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.602,-0.2507,1.34035,10.8658,0.6613,-0.819,10.8913,205.6092,0.248436382071967,-54.7045939246969,16727.0446173148,,,,,,,,,,,,,43.6019999999997,-0.1463,-0.93621,8.762,0.3092,-0.6933,8.776,193.0273,-0.605254001917618,210.576728392398,67364.9049195574,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.645,-0.3345,-0.32021,10.1512,0.0879,0.5283,10.1517,205.08,0.134707105657574,-55.7131771202698,16671.3314401945,,,,,,,,,,,,,43.6449999999997,1.3358,1.42087,8.9979,-1.5095,0.9838,9.0137,193.2201,-0.200029201534094,211.277971988153,67576.1828915455,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.688,-0.4279,0.09196,9.2258,0.3167,0.2,9.233,204.5369,0.126157684526059,-56.7303097369743,16614.6011304576,,,,,,,,,,,,,43.6879999999997,-0.6143,-0.07106,10.3877,0.6668,0.1054,10.3892,193.365,-0.174235361227275,212.005009424215,67788.1879009698,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.731,-0.4459,0.1881,7.7905,0.3596,0.1016,7.8,204.0059,0.138546147620847,-57.735053890584,16556.866076567,,,,,,,,,,,,,43.7309999999997,0.3362,-2.73372,9.8741,0.2826,-2.3013,9.9251,193.4664,-0.68613228898182,212.220149932522,68000.4080509023,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.774,-0.1406,0.23683,6.9525,0.1027,-0.0674,6.9596,203.461,0.158202918096678,-58.7201412737179,16498.1459352933,,,,,,,,,,,,,43.7739999999997,0.4272,-0.95469,10.8558,-0.1641,-0.6806,10.8816,193.4898,-0.739843831185456,212.381578898626,68212.7896298009,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.817,0.2102,-0.28985,9.0738,-0.4099,0.2396,9.072,202.8993,0.068592334477342,-59.7948392404711,16438.3510960528,,,,,,,,,,,,,43.8169999999997,0.317,-1.60127,10.7313,0.0738,-1.1426,10.7787,193.4441,-0.912129064948365,212.370722630967,68425.1603524319,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.86,0.0689,-0.53746,10.2805,-0.3505,0.4787,10.2802,202.3305,-0.052618132418126,-60.9907476741197,16377.3603483787,,,,,,,,,,,,,43.8599999999997,-0.9136,1.88694,10.857,0.5016,2.0757,10.8262,193.3472,-0.352315251958692,212.919680176297,68638.0800326082,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.903,0.0426,-0.72314,10.1452,-0.3552,0.6009,10.1475,201.7625,-0.186722505934501,-62.3207604812848,16315.0395878974,,,,,,,,,,,,,43.9029999999997,-0.3797,-2.75209,8.0857,0.9431,-2.2009,8.131,193.2283,-0.832270201566954,212.98868277202,68851.0687153802,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.946,0.112,0.57266,8.8822,0.0201,-0.4844,8.8893,201.2231,-0.034846004747601,-63.4988967872629,16251.5406911101,,,,,,,,,,,,,43.9459999999997,1.3657,-0.41745,7.936,-1.16,-0.4964,7.9662,193.0835,-0.749306161253563,213.140649408055,69064.2093647882,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.989,0.1252,-0.15818,10.2601,-0.2234,0.1274,10.2637,200.6821,-0.059512803798081,-64.7016998922915,16186.8389912178,,,,,,,,,,,,,43.9889999999997,0.0596,-0.30811,8.7106,0.0944,-0.0804,8.7186,192.9233,-0.661066929002851,213.380855276342,69277.5902200646,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.032,0.1587,1.37588,10.5295,0.21,-1.1079,10.5497,200.1575,0.227565756961535,-65.6174244365605,16121.2215667813,,,,,,,,,,,,,44.0319999999997,-1.7264,-1.19042,8.683,1.8751,-0.4358,8.7129,192.7708,-0.766937543202281,213.515190530429,69491.105410595,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.075,-0.0005,-0.2662,11.9708,-0.1518,0.3393,11.9733,199.6423,0.128812605569228,-66.6319021322218,16054.589664649,,,,,,,,,,,,,44.0749999999997,-0.2743,-0.58333,6.8622,0.3185,-0.2502,6.8796,192.6379,-0.730216034561825,213.686247293156,69704.7916578882,,,,,,,,,,,,,
