time,ax,ay,az,yaw ,acc,velo,dis
0.903,0.7812,1.71831,10.7844,254.1958,1.4566089638605,-0.073605511876677,-3.31645279901357
0.946,0.9069,0.38434,10.8347,253.2637,1.2421551710884,-0.006981276808977,-3.32343407582255
0.989,0.7369,1.29954,10.5737,252.3524,1.25363213687072,0.071119924041042,-3.25231415178151
1.032,0.8015,4.83252,7.8491,251.4485,1.96940970949658,0.864998697516918,-2.38731545426459
1.075,0.2245,-0.75867,9.2354,250.5821,1.42379376759726,1.11326152909348,-1.27405392517111
1.118,-0.0855,0.52525,12.1695,249.7234,1.24408501407781,1.18181560715059,-0.092238318020521
1.161,0.1659,6.38506,5.3292,248.8856,2.27228001126225,2.27856468239214,2.18632636437162
1.204,0.264,-0.23716,6.5539,248.1028,1.7703920090098,2.87342575538123,5.05975211975285
1.247,-0.5201,2.82568,10.7988,247.3182,1.98144960720784,3.67934442656837,8.73909654632122
1.29,0.4699,4.13721,8.1317,246.5888,2.41260168576627,4.91641517631394,13.6555117226352
1.333,0.3227,-2.29273,7.7582,245.8955,1.47153534861302,5.21241958890626,18.8679313115414
1.376,0.5382,4.43223,7.2973,245.2488,2.06367427889041,6.10056293177598,24.9684942433174
1.419,0.3251,7.33183,4.8025,244.6539,3.11730542311233,8.04233741886761,33.010831662185
1.462,-0.4746,-5.97058,17.1554,244.1178,1.29972833848987,8.16653482133678,41.1773664835218
1.505,-0.2878,5.18012,17.4248,243.6296,2.07580667079189,9.06681055610797,50.2441770396298
1.548,0.5358,1.70907,10.9221,243.2046,2.00245933663351,9.89373895672078,60.1379159963505
1.591,1.084,1.82754,7.8671,242.8334,1.96747546930681,10.6856834900069,70.8235994863574
1.634,0.9595,2.3991,9.4964,242.5107,2.05380037544545,11.5639529294316,82.3875524157891
1.677,0.5034,1.70247,10.6348,242.259,1.98353430035636,12.3719562937673,94.7595087095564
1.72,0.5262,1.42725,7.5582,242.0637,1.87227744028509,13.0687027980317,107.828211507588
1.763,0.5118,0.21054,7.1596,241.9211,1.53992995222807,13.4331018142391,121.261313321827
1.806,0.185,2.74934,6.6772,241.7724,1.78181196178246,14.0393828400008,135.300696161828
1.849,-0.0388,-0.31625,7.976,241.7285,1.36219956942597,14.2260514734061,149.526747635234
1.892,-0.0149,6.66424,6.4258,241.7139,2.42260765554077,15.4731281929262,164.99987582816
1.935,-0.4686,3.7554,11.4716,241.6947,2.68916612443262,16.9867633813381,181.986639209498
1.978,0.0701,0.73194,19.6968,241.7511,2.29772089954609,18.1089533448635,200.095592554362
2.021,-0.4518,2.4926,16.7544,241.8358,2.33669671963688,19.2701191284797,219.365711682841
2.064,-0.6613,3.96737,11.3806,241.9581,2.6628313757095,20.7574195681685,240.12313125101
2.107,0.0988,1.8183,9.4425,242.1385,2.4939251005676,22.0758137327154,262.198944983725
2.15,0.3837,-1.25246,10.4169,242.3454,1.74464808045408,22.6449308771487,284.843875860874
2.193,-0.1741,0.86625,7.3212,242.5831,1.56896846436326,23.0383684054913,307.882244266365
2.236,0.2018,1.91312,4.2052,242.862,1.63779877149061,23.5006362409612,331.382880507326
2.279,0.2951,1.01376,6.0056,243.1614,1.51299101719249,23.838096322133,355.220976829459
2.322,0.3718,1.58664,7.8767,243.4513,1.52772081375399,24.1902861998663,379.411263029326
2.365,0.2928,1.08493,8.5351,243.7521,1.43916265100319,24.4539179148488,403.865180944175
2.408,0.045,1.81049,8.1376,244.0402,1.51342812080256,24.7918150996306,428.656996043805
2.451,-0.0544,2.32001,9.4018,244.3078,1.67474449664204,25.291028660252,453.948024704057
2.494,-0.5105,2.43463,9.5993,244.5526,1.82672159731364,25.9422193215449,479.890244025602
2.537,-0.7607,2.28316,10.6743,244.7855,1.91800927785091,26.6846976633751,506.574941688977
2.58,-0.8361,1.87759,12.5885,245.007,1.90992542228073,27.4190921496352,533.994033838613
2.623,-0.3537,1.70379,11.7517,245.2178,1.86869833782458,28.112259551439,562.106293390052
2.666,-0.459,2.21342,10.8227,245.421,1.93764267025967,28.874371285678,590.980664675729
2.709,-0.1214,1.06909,11.474,245.6176,1.76393213620773,29.462772485865,620.443437161595
2.752,-0.1071,1.90003,8.1233,245.8103,1.79115170896619,30.0783932588105,650.521830420405
2.795,0.3071,3.201,7.4768,245.9956,2.07312136717295,30.9759836899628,681.497814110368
2.838,0.1383,0.90321,9.2438,246.1569,1.83913909373836,31.6395918476804,713.137405958048
2.881,0.1276,2.44255,9.5478,246.1564,1.95982127499069,32.4238821866504,745.561288144699
2.924,0.1826,1.31923,9.9824,246.2949,1.83170301999255,33.0800542706223,778.641342415321
2.967,-0.4099,0.9229,9.8734,246.4066,1.64994241599404,33.5544657505956,812.195808165917
3.01,-0.1693,2.7335,8.1329,246.4958,1.86665393279523,34.2455887473702,846.441396913287
3.053,0.1862,0.73986,8.4776,246.5441,1.64129514623619,34.7113529575857,881.152749870872
3.096,0.1647,2.62823,10.1117,246.5733,1.83868211698895,35.3745041385539,916.527254009426
3.139,0.3454,1.84734,10.5594,246.5662,1.84041369359116,36.0393868961244,952.566640905551
3.182,0.0162,1.88815,10.5318,246.5315,1.84996095487293,36.7138169149766,989.280457820527
3.225,0.0162,2.1252,10.2649,246.4785,1.90500876389834,37.4432947428542,1026.72375256338
3.268,0.1527,0.83864,9.7454,246.4217,1.69173501111867,37.9594988179522,1064.68325138133
3.311,0.3071,3.81854,8.3986,246.3513,2.11709600889494,38.9010638908264,1103.58431527216
3.354,-0.2268,1.5708,10.2613,246.2654,2.00783680711595,39.7333697619217,1143.31768503408
3.397,-0.5129,0.95711,12.6363,246.1856,1.79769144569276,40.3555302715938,1183.67321530568
3.44,-0.1202,4.37294,8.7601,246.1162,2.31274115655421,41.4927404921273,1225.1659557978
3.483,-0.3094,-0.11077,9.4173,246.0371,1.82803892524337,42.1452484813499,1267.31120427915
3.526,-0.2723,0.50545,12.9991,245.9765,1.56352114019469,42.5332386855239,1309.84444296468
3.569,-0.149,3.06141,8.2454,245.9321,1.86309891215576,43.220806661659,1353.06524962634
3.612,0.0749,1.3904,10.5869,245.8774,1.7685591297246,43.8138348553629,1396.8790844817
3.655,0.021,3.78037,13.2397,245.8274,2.17092130377968,44.8092252231219,1441.68830970482
3.698,-0.5979,-0.78232,12.5873,245.7654,1.58027304302375,45.2139673301249,1486.90227703495
3.741,-0.3166,3.25765,7.0148,245.7239,1.915748434419,45.9541848285232,1532.85646186347
3.784,0.1359,0.75438,5.9948,245.6457,1.6834747475352,46.4621286400377,1579.31859050351
3.827,-0.1789,2.23707,7.9138,245.5492,1.79419379802816,47.0807915020452,1626.39938200555
3.87,0.1718,0.94798,7.8276,245.4351,1.62495103842253,47.530211604447,1673.92959361
3.913,0.0701,2.46488,8.577,245.2966,1.79293683073802,48.1476174991644,1722.07721110916
3.956,0.0701,1.95921,8.8978,245.1183,1.82619146459042,48.7982780277341,1770.8754891369
3.999,-0.0029,2.20418,9.1648,244.9018,1.90178917167233,49.5245362633857,1820.40002540028
4.042,-0.0544,2.00662,10.1069,244.6714,1.92275533733787,50.2717606647029,1870.67178606499
4.085,-0.2591,2.53341,11.0885,244.4077,2.04488626987029,51.1411159985525,1921.81290206354
4.128,-0.4195,1.82754,11.3794,244.1152,2.00141701589624,51.967002078428,1973.77990414197
4.171,-0.3094,1.63658,11.5458,243.8089,1.92844961271699,52.7199207551243,2026.49982489709
4.214,-0.0041,1.93556,11.4452,243.4998,1.92987169017359,53.4742615092772,2079.97408640637
4.257,0.3538,2.40174,9.9955,243.2001,2.02424535213887,54.3229759253954,2134.29706233176
4.3,0.2329,1.73668,10.2386,242.8862,1.9667322817111,55.1141772710858,2189.41123960285
4.343,-0.137,3.43409,9.409,242.5809,2.26020382536888,56.1988501604339,2245.61008976328
4.386,0.2257,1.53923,8.8008,242.2732,2.1160090602951,57.1393282847083,2302.74941804799
4.429,0.1395,2.60183,8.5028,241.9785,2.21317324823608,58.1769705969237,2360.92638864492
4.472,0.2461,3.13907,8.3998,241.6835,2.39835259858887,59.3997922594919,2420.32618090441
4.515,0.3526,2.52417,9.2952,241.3813,2.42351607887109,60.6477774023423,2480.97395830675
4.558,0.4412,0.68981,11.8415,241.0791,2.07677486309687,61.5490213294185,2542.52297963617
4.601,0.0821,4.18066,8.4776,240.7894,2.4975518904775,62.8710422838753,2605.39402192004
4.644,0.3227,1.22969,9.6831,240.4956,2.243979512382,63.9394908602366,2669.33351278028
4.687,0.3131,3.2076,9.4197,240.2068,2.4367036099056,65.2006635341215,2734.5341763144
4.73,0.5741,2.29504,10.7557,239.9226,2.40837088792448,66.4335034860252,2800.96767980043
4.773,0.3598,2.72954,11.6619,239.6489,2.47260471033958,67.7305772603441,2868.69825706077
4.816,0.2054,2.10144,10.6109,239.3935,2.39837176827167,68.9534180925951,2937.65167515337
4.859,0.3634,2.19626,9.7094,239.1551,2.35794941461733,70.1358365711917,3007.78751172456
4.902,0.2772,2.33981,9.0702,238.929,2.35432153169387,71.3146271668649,3079.10213889142
4.945,0.258,1.68399,8.5842,238.72,2.22025522535509,72.3593514561992,3151.46149034762
4.988,0.3933,4.53497,6.2857,238.5233,2.68319818028408,73.8670187004626,3225.32850904808
5.031,0.276,0.28952,9.3695,238.3469,2.20446254422726,74.8959503086692,3300.22445935675
5.074,-0.0903,3.05349,9.2725,238.1656,2.37426803538181,76.0946874080303,3376.31914676478
5.117,0.2604,0.82544,9.8806,237.9971,2.06450242830545,76.983658900315,3453.3028056651
5.16,0.2928,2.53737,10.3678,237.8203,2.15907594264436,77.9672039069387,3531.27000957204
5.203,0.6196,2.40306,12.8279,237.6508,2.20787275411549,78.9995457250334,3610.26955529707
5.246,-0.0113,-1.46707,13.1966,237.4702,1.47288420329239,79.2968989923051,3689.56645428938
5.289,0.0928,4.21234,8.079,237.2688,2.02077536263391,80.1421434189183,3769.70859770829
5.332,0.2544,1.46806,5.036,237.0686,1.91023229010713,80.8768447730048,3850.5854424813
5.375,0.3287,2.54001,9.3731,236.8724,2.0361878320857,81.7375016690698,3932.32294415037
5.418,0.3167,1.73932,10.0087,236.6872,1.97681426566856,82.5387849987176,4014.86172914909
5.461,0.0593,3.2208,8.6117,236.4986,2.22561141253485,83.5888654752318,4098.45059462432
5.504,0.0713,2.11068,9.0834,236.3242,2.20262513002788,84.6159596692389,4183.06655429356
5.547,0.1671,2.40559,9.6376,236.1518,2.2432181040223,85.6836468372405,4268.7502011308
5.59,0.4017,2.1989,7.6947,235.9788,2.23435448321784,86.7424703844377,4355.49267151524
5.633,0.3035,1.98165,8.0993,235.7965,2.18381358657427,87.7507530349912,4443.24342455023
5.676,0.3442,2.22915,10.156,235.604,2.19288086925942,88.76810296823,4532.01152751846
5.719,0.1048,2.58082,10.8898,235.3967,2.27046869540754,89.8630407276168,4621.87456824607
5.762,0.1503,2.29504,11.4105,235.1949,2.27538295632603,90.9628927479221,4712.837460994
5.805,-0.0855,2.1923,12.3215,234.9839,2.25876636506082,92.0461281769622,4804.88358917096
5.848,-0.3932,1.20604,13.3127,234.7726,2.04822109204866,92.9188183329902,4897.80240750395
5.891,-0.0269,1.97637,8.7865,234.5545,2.03385087363893,93.7771382706084,4991.57954577456
5.934,0.0366,1.29426,7.6468,234.332,1.88593269891114,94.4875400334988,5086.06708580806
5.977,-0.1502,1.96713,9.5802,234.1153,1.90217215912891,95.214181256607,5181.28126706466
6.02,0.3299,2.97979,8.9134,233.8881,2.11769572730313,96.1563460478895,5277.43761311255
6.063,0.0031,0.78463,10.4169,233.6564,1.85108258184251,96.8318976937113,5374.26951080626
6.106,-0.4255,1.50359,13.1547,233.4266,1.781584065474,97.4379508231646,5471.70746162943
6.149,-0.1406,2.67564,8.7972,233.2038,1.9603952523792,98.2228151395231,5569.93027676895
6.192,-0.0197,2.63472,7.2147,232.9647,2.09526020190336,99.1425444054057,5669.07282117436
6.235,-0.5009,0.73326,10.4636,232.7151,1.82286016152269,99.7898736309077,5768.86269480526
6.278,-0.289,5.84518,7.9557,232.4726,2.62732412921815,101.241666824105,5870.10436162937
6.321,0.2844,1.7314,8.6129,232.2215,2.44813930337452,102.514275191459,5972.61863682083
6.364,-0.0748,1.27578,10.3271,231.9738,2.21366744269962,103.552411698138,6076.17104851897
6.407,0.4065,3.33927,8.4716,231.721,2.43878795415969,104.815668716277,6180.98671723524
6.45,0.3107,1.75912,7.7713,231.4515,2.30285436332776,105.942992143584,6286.92970937883
6.493,0.1467,4.44543,10.405,231.174,2.7313694906622,107.498830698225,6394.42854007705
6.536,0.3969,1.72359,11.9253,230.9072,2.52981359252976,108.853113354734,6503.28165343179
6.579,0.0162,0.55154,12.4867,230.6594,2.13415887402381,109.811741292738,6613.09339472452
6.622,0.3323,3.87255,9.3719,230.4283,2.48183709921905,111.118047455936,6724.21144218046
6.665,0.4173,-1.06942,10.6958,230.2083,1.77158567937524,111.71410219929,6835.92554437975
6.708,0.0605,3.1009,9.8746,230.0032,2.03744854350019,112.57601980677,6948.50156418652
6.751,0.5178,3.17207,8.6823,229.8177,2.26437283480015,113.664861705549,7062.16642589207
6.794,0.4424,-0.66649,10.6073,229.6497,1.67820026784012,114.167531037369,7176.33395692944
6.837,0.3275,3.55124,9.3359,229.499,2.0528082142721,115.04480831562,7291.37876524506
6.88,0.4005,1.07173,7.3416,229.3692,1.85659257141768,115.725869951017,7407.10463519608
6.923,-0.0149,1.3904,9.901,229.2546,1.76335405713414,116.313693072131,7523.41832826821
6.966,0.4161,2.88761,9.0774,229.1506,1.98820524570731,117.126367381817,7640.54469565002
7.009,0.2425,1.4641,7.8827,229.0574,1.88338419656585,117.834220642362,7758.37891629238
7.052,0.2844,2.37798,8.7494,228.9673,1.98230335725268,118.640993063594,7877.01990935598
7.095,0.2772,0.46596,9.5083,228.8952,1.67903468580215,119.144496813376,7996.16440616936
7.138,0.1766,1.74064,8.3615,228.8276,1.69135574864172,119.660321625997,8115.82472779535
7.181,0.3993,2.97715,8.2681,228.7566,1.94851459891337,120.433305288889,8236.25803308424
7.224,0.2473,-1.27611,12.7501,228.692,1.3035896791307,120.561364031999,8356.81939711624
7.267,0.2329,0.85448,13.0853,228.649,1.21376774330456,120.599600839283,8477.41899795552
7.31,0.6303,1.22573,10.223,228.6176,1.21616019464365,120.640230097906,8598.05922805343
7.353,0.2473,-0.64537,10.3212,228.6041,0.843854155714918,120.3085533176,8718.36778137103
7.396,0.1862,2.63208,10.1392,228.5732,1.20149932457193,120.334521706152,8838.70230307718
7.439,0.3418,1.40492,8.5806,228.5352,1.24218345965755,120.401174229788,8959.10347730697
7.482,0.2963,1.16919,9.4209,228.4932,1.22758476772604,120.453228061494,9079.55670536846
7.525,0.2987,1.9448,11.9109,228.4326,1.37102781418083,120.648724939654,9200.20543030812
7.568,0.2712,-0.47025,11.3183,228.3698,1.00277225134466,120.475966254978,9320.6813965631
7.611,0.1539,1.82358,9.142,228.2748,1.16693380107573,120.467369120033,9441.14876568313
7.654,0.4376,0.87417,8.9517,228.1634,1.10838104086059,120.400219224873,9561.548984908
7.697,0.2868,2.14357,8.8918,228.0323,1.31541883268847,120.540107121541,9682.08909202954
7.74,0.0821,0.12364,10.7509,227.8963,1.07706306615078,120.441639251671,9802.53073128121
7.783,0.2293,1.22705,9.2019,227.738,1.10706045292062,120.373168768571,9922.90390004978
7.826,0.1539,-0.31097,7.1895,227.5792,0.823454362336496,120.021092194886,10042.9249922447
7.869,0.0174,1.43253,7.9533,227.4119,0.945269489869197,119.790830748735,10162.7158229934
7.912,0.4915,0.57398,8.7601,227.2466,0.871011591895358,119.486311404609,10282.202134398
7.955,0.3706,1.14279,10.5893,227.078,0.925367273516286,119.236147742105,10401.4382821401
7.998,0.2173,1.8447,10.5426,226.918,1.10923381881303,119.169850624897,10520.608132765
8.041,0.2078,2.51361,9.1743,226.9057,1.39010905505042,119.384428743927,10639.9925615089
8.084,0.2975,1.36928,11.9947,226.7783,1.38594324404034,119.594841051947,10759.5874025609
8.127,0.2102,1.79333,12.057,226.6818,1.46742059523227,119.886730711158,10879.474133272
8.17,-0.0077,1.24553,9.5383,226.62,1.42304247618582,120.134242251323,10999.6083755234
8.213,0.088,2.75198,7.3835,226.5703,1.68882998094865,120.647541296251,11120.2559168196
8.256,0.3418,2.37006,8.4944,226.5296,1.82507598475892,121.29708634499,11241.5530031646
8.299,-0.052,0.7689,11.2214,226.5126,1.61384078780714,121.735396196776,11363.2883993614
8.342,-0.3381,1.33507,10.1739,226.5012,1.55808663024571,122.117951891001,11485.4063512524
8.385,-0.301,1.61293,7.9545,226.4841,1.56905530419657,122.511476259177,11607.9178275116
8.428,-0.1167,1.08757,8.9445,226.464,1.47275824335726,122.808703566513,11730.7265310781
8.471,0.1024,0.7491,9.6436,226.4241,1.3280265946858,122.961199225179,11853.6877303033
8.514,-0.0353,1.06513,8.2526,226.3536,1.27544727574864,123.061115564906,11976.7488458682
8.557,0.1695,2.10144,9.1743,226.2448,1.44064582059892,123.326230449485,12100.0750763177
8.6,-0.1514,0.34881,11.0334,226.1024,1.22227865647913,123.372978169943,12223.4480544876
8.643,-0.2064,0.75834,11.4584,225.9583,1.12949092518331,123.326938159106,12346.7749926467
8.686,-0.1562,2.24367,9.4437,225.7865,1.35232674014664,123.503733963232,12470.2787266099
8.729,0.1934,-0.36619,11.3818,225.5909,1.00862339211732,123.336826419328,12593.6155530293
8.772,-0.2388,0.7623,9.9273,225.3852,0.959358713693853,123.120654197001,12716.7362072263
8.815,0.5022,2.68609,6.852,225.1796,1.30470497095508,123.249828231936,12839.9860354582
8.858,0.1958,-1.36312,10.2026,224.9608,0.771139976764066,122.845437272679,12962.8314727309
8.901,0.3454,1.92368,12.0462,224.7557,1.00164798141125,122.67155431807,13085.5030270489
8.944,0.0318,-0.31889,10.1919,224.5705,0.737540385129002,122.233563767178,13207.7365908161
8.987,-0.0053,-1.66859,11.5266,224.4228,0.256314308103202,121.31434713926,13329.0509379554
9.03,0.0629,0.1815,11.1603,224.3062,0.241351446482561,120.380167649722,13449.4311056051
9.073,0.1467,0.17765,8.747,224.229,0.228611157186049,119.433247870888,13568.864353476
9.116,0.4879,-0.40579,9.0558,224.1945,0.101730925748839,118.359447860616,13687.2238013366
9.159,0.8494,0.63195,10.7773,224.1986,0.207774740599071,117.391691665194,13804.6154930018
9.202,0.8195,0.35145,9.3455,224.2182,0.236509792479257,116.452670521653,13921.0681635235
9.245,0.859,-1.23002,10.7928,224.2828,-0.056796166016594,115.220343419615,14036.2885069431
9.288,0.8877,0.68057,9.47,224.3697,0.090677067186725,114.135489550781,14150.4239964939
9.331,1.1427,1.67486,7.4254,224.4624,0.40751365374938,113.36747226851,14263.7914687624
9.374,0.5753,-1.55265,10.5893,224.6192,0.015480922999504,112.207422255489,14375.9988910179
9.417,0.7129,2.05667,10.5666,224.7496,0.423718738399603,111.455610057868,14487.4545010757
9.46,0.7644,0.59367,6.9118,224.9192,0.457708990719683,110.737788112567,14598.1922891883
9.503,0.6962,0.99539,8.7051,225.1084,0.565245192575746,110.127502369122,14708.3197915574
9.546,0.3107,0.56474,10.2828,225.3323,0.565144154060597,109.517115587162,14817.8369071446
9.589,0.5561,0.40799,10.2134,225.5657,0.533713323248477,108.875297974389,14926.712205119
9.632,0.0007,-0.98912,10.4852,225.8406,0.229146658598782,107.928913696968,15034.6411188159
9.675,0.276,1.15599,11.8283,226.1039,0.414515326879026,107.167898087826,15141.8090169037
9.718,0.4891,-0.31757,9.8782,226.3911,0.26809826150322,106.260465413308,15248.0694823171
9.761,0.1838,-0.75999,10.1607,226.415,0.062480609202576,105.14741508649,15353.2168974035
9.804,0.0833,-1.30515,10.1488,226.7292,-0.211045512637939,103.760838637832,15456.9777360414
9.847,0.2293,0.83336,5.9398,227.0042,-0.002164410110351,102.583143291701,15559.5608793331
9.89,0.6902,1.86307,4.1764,227.2808,0.370882471911719,101.778494827592,15661.3393741607
9.933,0.7309,3.04425,8.1652,227.549,0.905555977529375,101.5085198691,15762.8478940298
9.976,0.4687,-3.38173,18.0724,227.8374,0.0480987820235,100.381087715103,15863.2289817449
10.019,-0.1514,2.22002,15.3059,228.0766,0.4824830256188,99.6880398047011,15962.9170215496
10.062,0.4316,-1.8095,10.0015,228.3432,0.02408642049504,98.5365952891754,16061.4536168388
10.105,1.0146,1.15467,7.1153,228.5476,0.250203136396032,97.6112674895508,16159.0648843283
10.148,1.0828,-2.39283,9.5287,228.7864,-0.278403490883174,96.1573330626469,16255.2222173909
10.191,1.0385,2.43727,8.5806,228.9088,0.264731207293461,95.2465333339196,16350.4687507249
10.234,0.9308,0.81499,6.676,229.0146,0.374782965834769,94.4457853637337,16444.9145360886
10.277,1.0445,-3.74517,14.9204,229.1585,-0.449207627332185,92.8210468003808,16537.735582889
10.32,0.4951,1.08757,12.5537,229.2018,-0.141852101865748,91.5036637624944,16629.2392466515
10.363,1.0338,-0.90618,7.8647,229.2745,-0.294717681492599,90.0334151449811,16719.2726617965
10.406,1.0625,2.22783,5.5531,229.2939,0.209791854805921,89.0676760637663,16808.3403378602
10.449,0.7512,-1.60666,10.6216,229.3326,-0.153498516155263,87.7386466115903,16896.0789844718
10.492,0.021,2.61899,11.0227,229.2786,0.40099918707579,86.9641148626454,16983.0430993345
10.535,0.2987,0.64768,10.9688,229.2655,0.450335349660632,86.2389192762853,17069.2820186108
10.578,-0.1023,0.67408,10.5247,229.2547,0.495084279728506,85.5584726199931,17154.8404912307
10.621,0.1096,2.02906,11.1005,229.2321,0.801879423782805,85.1848211077552,17240.0253123385
10.664,-0.1969,0.80575,8.006,229.2283,0.802653539026244,84.8119437107607,17324.8372560493
10.707,0.1611,2.33189,8.1233,229.1993,1.108500831221,84.744913605961,17409.5821696552
10.75,0.197,3.67895,7.8372,229.1997,1.6225906649768,85.1919733349171,17494.7741429901
10.793,0.3718,2.56762,9.488,229.1605,1.81159653198144,85.8280389308778,17580.602181921
10.836,0.203,0.75966,10.4313,229.1289,1.60120922558515,86.2537172204423,17666.8558991415
10.879,0.015,2.85868,7.7306,229.0768,1.85270338046812,86.9308896648897,17753.7867888064
10.922,0.4891,4.12676,6.427,229.013,2.3075147043745,88.0628734332435,17841.8496622396
10.965,0.5896,0.49104,12.6483,228.9237,1.9442197634996,88.8315622607224,17930.6812245003
11.008,0.2137,1.4839,15.1275,228.7949,1.85215581079968,89.5081871355013,18020.1894116358
11.051,0.3191,1.60633,10.2553,228.6291,1.80299064863974,90.1356468481204,18110.3250584839
11.094,0.3251,1.79861,8.4764,228.6182,1.80211451891179,90.7622304310115,18201.0872889149
11.137,0.4819,1.92764,8.7589,228.386,1.82721961512944,91.4139191101202,18292.5012080251
11.18,0.337,2.92446,9.0678,228.1101,2.04666769210355,92.285055866203,18384.7862638913
11.223,0.0976,1.63658,8.6716,227.8212,1.96465015368284,93.0741750838652,18477.8604389751
11.266,-0.0676,1.91312,8.4202,227.5088,1.95434412294627,93.8529882707907,18571.7134272459
11.309,-0.1071,4.29,6.3528,227.2094,2.42147529835702,95.0989326331271,18666.812359879
11.352,0.0246,3.09826,8.2574,226.8659,2.55683223868561,96.480233935792,18763.2925938148
11.395,-0.2795,3.05613,11.3387,226.5052,2.65669179094849,97.9613947907198,18861.2539886056
11.438,-0.2352,3.76981,10.6432,226.1255,2.87931543275879,99.6651792874578,18960.919167893
11.481,-0.222,2.92974,10.3283,225.7516,2.88940034620704,101.379048697644,19062.2982165907
11.524,-0.3345,2.9337,11.2729,225.3691,2.89826027696563,103.101778038589,19165.3999946293
11.567,-0.568,2.1054,10.3966,224.9896,2.7396882215725,104.665935324141,19270.0659299534
11.61,-0.532,2.78883,8.4657,224.6213,2.749516577258,106.239920965378,19376.3058509188
11.653,-0.4135,1.1231,7.5762,224.2632,2.4242332618064,107.488623291164,19483.7944742099
11.696,-0.2699,1.96053,10.3535,223.9365,2.33149260944512,108.644584964588,19592.4390591745
11.739,0.0378,3.06801,8.4285,223.6332,2.4787960875561,109.947850116124,19702.3869092906
11.782,0.1012,0.46332,11.2333,223.3382,2.07570087004488,110.848020050148,19813.2349293408
11.825,-0.4686,-0.50578,12.3323,223.0853,1.5594046960359,111.231893810163,19924.466823151
11.868,0.2113,4.15965,9.3635,222.8852,2.07945375682872,112.135816630971,20036.6026397819
11.911,0.2317,-0.80212,11.0969,222.6852,1.50313900546298,112.463424700413,20149.0660644823
11.954,-0.2005,2.17261,13.867,222.5347,1.63703320437038,112.924926968763,20261.9909914511
11.997,-0.2807,-0.63096,9.8651,222.4152,1.18343456349631,112.932830596239,20374.9238220473
12.04,-0.1885,3.66058,4.0974,222.3451,1.67886365079704,113.436163311015,20488.3599853584
12.083,-0.0161,2.23839,4.7534,222.2846,1.79076892063764,114.051401295632,20602.411386654
12.126,-0.1454,0.09196,11.3866,222.2456,1.45100713651011,114.326877496121,20716.7382641501
12.169,-0.4099,4.40847,8.0395,222.2432,2.04249970920809,115.193846269309,20831.9321104194
12.212,0.4017,-0.21879,10.4325,222.2578,1.59024176736647,115.608557100654,20947.5406675201
12.255,0.0354,-0.2332,15.6411,222.282,1.22555341389318,115.658579578527,21063.1992470986
12.298,-0.4195,1.63273,12.8686,222.3314,1.30698873111454,115.790037373621,21178.9892844722
12.341,-0.1717,1.49963,8.808,222.3958,1.34551698489163,115.960023422492,21294.9493078947
12.384,-0.2256,0.80179,11.2872,222.4682,1.23677158791331,116.021264074384,21410.9705719691
12.427,-0.3393,0.63063,12.2976,222.4622,1.11554327033065,115.961276408694,21526.9318483778
12.47,0.0066,1.86043,8.0718,222.5719,1.26452061626452,116.050266088938,21642.9821144667
12.513,0.0402,1.38644,6.5407,222.6853,1.28890449301161,116.163639645929,21759.1457541127
12.556,-0.1921,1.63658,8.0383,222.8038,1.35843959440929,116.346548304318,21875.492302417
12.599,-0.1861,0.75966,8.1448,222.9288,1.23868367552743,116.409701043824,21991.9020034608
12.642,-0.3429,2.00662,8.419,223.0616,1.39227094042195,116.626441048225,22108.528444509
12.685,-0.5632,0.93742,10.6707,223.1949,1.30130075233756,116.752210864542,22225.2806553736
12.728,-0.793,1.15863,12.9081,223.3458,1.27276660187005,116.849446530392,22342.130101904
12.771,-0.4267,-0.19107,12.3598,223.5058,0.979999281496037,116.653914875867,22458.7840167798
12.814,-0.1921,1.30482,8.9313,223.6825,1.04496342519683,116.523347365043,22575.3073641449
12.857,-0.3477,1.35223,7.8456,223.8707,1.10641674015746,116.45423316918,22691.7615973141
12.9,-0.4219,0.73062,8.9337,224.063,1.03125739212597,116.309959625285,22808.0715569393
12.943,-0.3453,1.46806,9.7262,224.2769,1.11861791370078,116.253046602965,22924.3246035423
12.986,-0.2543,1.58004,8.6596,224.5052,1.21090233096062,116.288417997905,23040.6130215402
13.029,0.0761,0.84788,10.0195,224.7216,1.1382978647685,116.251184926653,23156.8642064669
13.072,0.0701,2.26875,9.1923,224.9584,1.3643882918148,116.440042282447,23273.3042487493
13.115,-0.459,-2.23476,11.7397,225.1807,0.644558633451838,115.909069979878,23389.2133187292
13.158,-0.4494,3.85935,9.3276,225.4226,1.28751690676147,116.021055950619,23505.2343746798
13.201,-0.3238,-1.19845,8.0191,225.6217,0.790323525409177,115.635848540007,23620.8702232198
13.244,-0.4363,2.81776,10.6372,225.8211,1.19581082032734,115.656128424314,23736.5263516441
13.287,-0.295,-4.36018,11.1507,225.9902,0.084612656261873,114.565210144555,23851.0915617887
13.33,-0.6374,3.73428,7.3116,226.1433,0.814546125009499,114.204225333544,23965.2957871222
13.373,-0.1621,3.88311,4.3081,226.2683,1.4282589000076,114.456953297531,24079.7527404198
13.416,0.2425,-8.12757,19.7968,226.3712,-0.482906879993921,112.798515481516,24192.5512559013
13.459,-1.1198,2.53869,17.0321,226.4419,0.121412496004864,111.7443970415,24304.2956529428
